"id","close_date","price","close_price","zip"
254369,"2012-5-04",80000,80000,"30188-2621"
254371,"2012-1-05",109500,110000,"30188-5328"
254373,"2012-1-20",172900,152000,"30188-3609"
254374,"2012-1-27",174900,172000,30115
254375,"2012-3-07",199999,189000,30188
254376,"2012-5-17",119900,119900,"30188-5910"
254377,"2012-4-30",258500,248500,"30188-1933"
254378,"2012-2-22",57500,59000,"30188-4228"
254380,"2012-2-16",204900,203515,30115
254382,"2012-4-23",290000,275000,30188
254383,"2012-2-17",224900,213000,"30115-1855"
254384,"2012-3-27",104000,95000,"30188-5928"
254385,"2012-1-11",159900,153000,30188
254386,"2012-5-31",308000,302000,30115
254387,"2012-2-23",199900,150000,30188
254388,"2012-5-16",229900,217200,"30188-5407"
254389,"2012-7-06",297500,300000,"30115-8551"
254391,"2012-3-20",118900,107000,"30188-4228"
254392,"2012-3-28",115000,107000,"30188-5365"
254393,"2012-2-14",284500,284500,"30188-6140"
254394,"2012-1-12",274900,274900,30115
254396,"2012-2-21",140000,140000,"30188-7891"
254397,"2012-3-06",118900,114000,"30115-4115"
254398,"2012-3-28",89250,83719,"30188-7805"
254399,"2012-2-10",158000,150001,"30115-8568"
254400,"2012-5-03",104900,103535,30115
254401,"2012-3-09",149900,144000,"30188-3133"
254402,"2012-5-18",159900,152900,"30115-9032"
254403,"2012-2-03",269900,256000,30115
254404,"2012-3-12",249900,239350,"30115-6572"
254405,"2012-4-05",84000,84000,"30188-1828"
254407,"2012-3-09",279900,286100,"30188-6114"
254408,"2012-2-03",84900,76500,"30188-3638"
254409,"2012-3-14",179900,175865,30188
254410,"2012-2-28",94900,94900,30115
254411,"2012-2-23",285000,225000,30188
254412,"2012-4-30",129900,122900,30188
254414,"2012-2-10",206170,199000,"30115-4406"
254416,"2012-3-07",154550,140550,"30188-3171"
254417,"2012-7-24",229900,175350,"30115-6615"
254418,"2012-3-15",249900,253600,"30115-6581"
254419,"2012-1-18",69500,69650,"30188-4189"
254420,"2012-3-28",269900,262500,"30188-2319"
254421,"2012-2-02",109900,108000,30188
254422,"2012-4-16",168500,161225,30115
254423,"2012-2-17",120000,118500,30115
254424,"2012-1-25",229900,200000,30115
254425,"2012-2-01",86000,81000,30188
254426,"2012-2-24",215401,217481,"30188-5813"
254427,"2012-2-23",94900,87000,"30188-7368"
254428,"2012-1-27",67500,65500,"30188-5640"
254429,"2012-4-27",210000,200000,"30188-7056"
254430,"2012-3-29",49900,55000,"30188-3812"
254431,"2012-3-30",179900,179000,"30188-7043"
254433,"2012-3-15",159900,137200,"30188-7098"
254434,"2012-1-06",299900,285000,30115
254435,"2012-1-26",99900,102000,"30115-4374"
254436,"2012-1-05",179000,173000,30115
254437,"2012-6-15",109900,121500,"30115-6037"
254438,"2012-2-17",129900,125000,"30115-4765"
254439,"2012-2-28",149900,160000,30115
254440,"2012-4-27",110000,103000,"30115-4529"
254441,"2012-5-15",284900,277000,30188
254442,"2012-1-13",149995,147500,30188
254443,"2012-3-23",68500,68500,"30188-2802"
254444,"2012-2-06",117500,122000,"30188-5726"
254445,"2012-3-22",115000,113500,30188
254446,"2012-1-24",165000,153815,30188
254447,"2012-2-15",58500,56000,30115
254449,"2012-5-29",159900,154000,"30188-7021"
254450,"2012-4-26",319000,299000,"30115-7011"
254451,"2012-5-22",130000,126000,30115
254452,"2012-1-19",115000,110000,30188
254453,"2012-1-30",119958,114000,"30188-5330"
254454,"2012-1-25",139900,134900,30188
254456,"2012-2-17",206185,202685,"30188-1609"
254457,"2012-2-10",117900,117900,"30188-3329"
254458,"2012-1-27",169900,162500,30188
254459,"2012-4-06",61380,65000,"30115-8345"
254460,"2012-1-27",159900,150000,"30115-8652"
254461,"2012-2-10",200000,195000,"30188-3134"
254462,"2012-6-19",74580,74580,"30115-7929"
254463,"2012-4-25",60400,50000,"30188-2921"
254464,"2012-4-24",300000,280000,30188
254465,"2012-4-09",175000,164000,30188
254466,"2012-3-06",177265,175865,"30115-4582"
254467,"2012-2-29",80000,87750,"30188-4504"
254468,"2012-6-27",127600,113900,"30188-5527"
254469,"2012-3-02",265000,255000,30188
254470,"2012-2-29",165000,165000,"30188-7066"
254471,"2012-3-23",144900,144900,30188
254472,"2012-6-21",69900,65000,30188
254473,"2012-6-15",310000,290000,"30188-1748"
254474,"2012-2-14",150000,150000,"30188-4630"
254475,"2012-6-07",89100,89100,"30115-4143"
254476,"2012-3-09",309900,293000,"30115-8554"
254477,"2012-7-13",110000,110000,30188
254478,"2012-8-06",59000,50000,30115
254479,"2012-2-27",54900,52400,"30188-3870"
254480,"2012-2-10",107900,107900,"30188-2979"
254481,"2012-2-10",99000,99000,30115
254482,"2012-2-20",117900,117900,"30188-3329"
254483,"2012-2-28",117900,116900,"30188-3330"
254484,"2012-1-20",69900,65000,30188
254485,"2012-2-29",51975,53000,"30188-5337"
254486,"2012-3-06",139900,136000,"30188-3670"
254487,"2012-6-15",84900,85000,"30115-4704"
254488,"2012-6-18",284900,270000,30115
254489,"2012-4-04",78100,73000,30115
254490,"2012-3-07",115900,115900,"30075-1500"
254491,"2012-3-30",199900,199000,30188
254492,"2012-4-30",65000,65200,"30188-5309"
254493,"2012-6-14",327700,300000,30115
254494,"2012-4-27",219900,219900,"30114-9406"
254495,"2012-4-13",125400,117500,"30188-2380"
254496,"2012-2-27",94900,142500,30188
254497,"2012-6-21",154000,148000,"30188-7019"
254498,"2012-5-16",319000,310000,"30115-6421"
254499,"2012-4-02",139000,130000,"30188-5002"
254500,"2012-4-26",119900,127080,"30115-9172"
254501,"2012-2-17",119950,108000,30188
254502,"2012-6-06",275900,258735,30188
254503,"2012-2-17",83000,86000,"30115-4154"
254504,"2012-5-15",294900,280000,30188
254505,"2012-6-29",144900,145000,30188
254506,"2012-2-07",89900,77000,"30188-3144"
254507,"2012-2-27",179900,182420,30115
254508,"2012-4-24",56800,50000,"30188-6305"
254509,"2012-3-30",171500,164900,"30115-1310"
254510,"2012-4-23",289900,286000,"30188-1923"
254511,"2012-5-03",19900,19000,30114
254512,"2012-4-27",175000,160000,30115
254513,"2012-3-21",249900,244900,"30188-5413"
254514,"2012-6-12",229500,214000,"30188-6584"
254515,"2012-3-06",149400,155000,"30115-7609"
254516,"2012-1-31",299500,280000,30004
254517,"2012-2-13",118000,110000,"30115-6091"
254518,"2012-5-30",139900,144000,"30115-1814"
254519,"2012-4-11",109000,111500,"30188-6204"
254520,"2012-2-15",74000,74550,30115
254521,"2012-3-30",89900,90000,"30188-5563"
254522,"2012-3-19",70000,70000,"30188-3120"
254523,"2012-3-14",163350,178500,30115
254524,"2012-4-24",153500,156000,30115
254525,"2012-4-24",93600,79700,30188
254526,"2012-4-26",309900,299300,"30188-6087"
254527,"2012-3-29",225000,225000,"30115-8517"
254528,"2012-3-14",99000,94000,30188
254529,"2012-5-02",299900,299000,"30115-8711"
254530,"2012-2-17",89900,91275,"30188-5365"
254531,"2012-3-14",119958,120000,"30188-0000"
254532,"2012-6-28",239900,233850,30188
254533,"2012-4-27",89900,90000,"30188-7123"
254534,"2012-3-30",81000,77000,30188
254535,"2012-2-29",264900,264000,"30115-8133"
254536,"2012-7-31",105900,99000,"30188-6389"
254537,"2012-8-15",269000,219000,"30115-6440"
254538,"2012-4-20",89900,82900,30115
254539,"2012-2-23",159900,159900,"30115-6180"
254540,"2012-6-08",150000,126000,30188
254541,"2012-3-27",180110,193000,30115
254542,"2012-3-29",325000,325400,"30188-5958"
254543,"2012-6-08",200000,200000,"30188-7112"
254544,"2012-2-27",132000,127500,30115
254545,"2012-5-24",115000,113825,"30188-3621"
254546,"2012-3-15",249900,250500,30115
254547,"2012-3-09",149000,139000,"30115-4570"
254548,"2012-7-19",160000,148000,"30115-8581"
254549,"2012-4-10",74900,70000,"30188-3710"
254550,"2012-2-10",59900,55000,"30115-4216"
254551,"2012-4-13",299900,288000,"30115-5442"
254552,"2012-5-21",314900,307688,"30188-2645"
254553,"2012-4-16",165000,153500,"30188-7014"
254554,"2012-6-19",294000,273000,30188
254555,"2012-5-11",295000,285000,"30115-8613"
254556,"2012-3-21",114900,97000,"30188-2808"
254557,"2012-3-16",125000,122000,"30188-2388"
254558,"2012-5-08",58300,53000,"30188-6313"
254559,"2012-4-26",207000,210625,"30115-1810"
254560,"2012-3-02",222000,214000,30188
254561,"2012-4-26",180620,174620,30115
254562,"2012-2-24",119900,115500,"30188-1726"
254563,"2012-4-27",249900,246000,30188
254564,"2012-4-02",149500,165000,"30188-4533"
254565,"2012-4-12",229900,218000,30188
254566,"2012-3-23",200000,227500,"30115-4926"
254567,"2012-3-30",164900,164900,"30115-1312"
254568,"2012-3-30",106900,99000,30188
254569,"2012-2-24",99900,89000,30188
254570,"2012-4-12",74900,81500,30188
254571,"2012-5-11",92200,75000,"30188-6045"
254572,"2012-3-21",124900,127180,30188
254573,"2012-3-23",159900,148900,"30188-3623"
254574,"2012-4-10",229900,227000,"30115-7222"
254575,"2012-3-23",119900,110000,30115
254576,"2012-4-25",89900,83900,"30115-5802"
254577,"2012-5-04",209500,207865,30115
254578,"2012-3-19",239900,225000,"30188-2155"
254579,"2012-2-27",69900,64000,"30115-8610"
254580,"2012-4-12",217800,199865,"30115-4598"
254581,"2012-6-01",99000,92000,30115
254582,"2012-4-18",114900,109000,"30188-2606"
254583,"2012-3-23",105900,102000,"30188-4259"
254584,"2012-4-04",249900,249000,30115
254585,"2012-3-27",73000,65000,"30188-6325"
254586,"2012-8-10",179900,178903,"30004-2597"
254587,"2012-4-19",134900,134900,"30115-4369"
254588,"2012-6-04",109000,100000,30115
254589,"2012-2-17",319900,312194,"30188-7910"
254590,"2012-4-17",108900,119900,"30115-8226"
254591,"2012-4-27",165000,165000,30188
254592,"2012-4-19",134900,144900,30115
254593,"2012-4-17",109900,107000,30188
254594,"2012-4-11",169900,147000,30188
254595,"2012-3-30",124000,125000,"30188-1632"
254596,"2012-4-06",95000,80800,"30188-4240"
254597,"2012-3-16",110000,95000,30188
254598,"2012-3-28",104900,92000,"30115-8371"
254599,"2012-7-20",135000,138000,"30188-2819"
254600,"2012-3-29",148000,145500,30188
254601,"2012-4-02",72000,72125,30115
254602,"2012-3-05",124900,124900,"30188-1781"
254603,"2012-6-06",299900,297500,"30188-2243"
254604,"2012-4-03",299000,278000,"30115-6572"
254605,"2012-4-30",239900,225000,"30115-9417"
254606,"2012-4-30",79900,80000,30115
254607,"2012-4-04",259000,257000,"30004-7098"
254608,"2012-3-20",299900,306000,30115
254609,"2012-4-27",149900,148000,"30115-9467"
254610,"2012-5-21",129900,119900,"30188-4260"
254611,"2012-3-29",94900,85450,"30188-4627"
254612,"2012-3-15",144000,140000,30188
254613,"2012-5-01",135750,132000,30188
254614,"2012-7-31",154900,149900,"30188-4479"
254615,"2012-4-23",285000,260000,30188
254616,"2012-5-31",49000,49000,"30115-6322"
254617,"2012-4-30",64900,68000,30188
254618,"2012-3-23",112266,112300,"30188-3625"
254619,"2012-4-13",335000,304000,30115
254620,"2012-4-30",239900,225000,30188
254621,"2012-4-30",219900,210000,30188
254622,"2012-7-10",209900,210000,"30188-5388"
254623,"2012-7-02",119900,118500,"30102-2209"
254624,"2012-4-23",79900,80000,30115
254625,"2012-5-22",124900,122400,"30188-3329"
254626,"2012-2-24",125000,132500,"30188-7079"
254627,"2012-8-09",112500,112500,30004
254628,"2012-5-04",73000,76000,"30188-1830"
254629,"2012-5-15",277934,277934,30188
254630,"2012-5-01",199900,199900,30188
254631,"2012-4-12",55000,64200,"30188-4228"
254632,"2012-4-26",149900,146000,30188
254633,"2012-6-18",275000,247000,"30188-6055"
254634,"2012-7-12",95000,95000,"30188-2996"
254635,"2012-4-06",329000,307000,30188
254636,"2012-6-06",287100,285000,30188
254637,"2012-4-26",322000,307000,"30115-6445"
254638,"2012-5-15",78300,79000,30115
254639,"2012-3-22",65000,65000,30188
254640,"2012-8-10",189500,185500,"30188-7055"
254641,"2012-4-19",112000,112000,30188
254642,"2012-5-18",60000,60000,"30188-4221"
254643,"2012-4-30",187900,182000,"30188-5165"
254644,"2012-6-28",167000,152500,30188
254645,"2012-4-25",179900,178000,30188
254646,"2012-5-30",149900,156500,"30115-7609"
254647,"2012-6-01",214900,197000,30115
254648,"2012-4-23",69900,62000,"30115-4241"
254649,"2012-6-01",105750,108000,30188
254650,"2012-5-11",170000,163500,30188
254651,"2012-4-12",114900,114900,30115
254652,"2012-5-04",284000,283900,"30188-6087"
254653,"2012-4-26",224900,205900,30188
254654,"2012-3-21",260000,260000,30188
254655,"2012-5-17",177000,177000,"30115-6072"
254656,"2012-5-24",264828,280314,30188
254657,"2012-6-08",69300,69300,"30188-8306"
254658,"2012-4-27",334900,326500,"30115-7086"
254659,"2012-6-28",324900,323000,"30115-6326"
254660,"2012-4-27",204350,204350,"30188-1609"
254661,"2012-5-03",119900,115000,"30188-1930"
254662,"2012-5-24",269900,260000,30004
254663,"2012-4-04",338000,325000,"30115-7082"
254664,"2012-4-27",225000,215000,"30115-8579"
254665,"2012-5-25",209900,199500,"30188-4639"
254666,"2012-4-27",239900,260000,"30115-6561"
254667,"2012-4-20",69900,73000,"30188-7355"
254668,"2012-4-27",79900,86000,"30188-7851"
254669,"2012-6-15",94000,90000,"30188-3312"
254670,"2012-4-26",125000,126000,30188
254671,"2012-4-16",220000,215000,"30188-3510"
254672,"2012-4-20",154900,154900,"30188-4479"
254673,"2012-7-31",93000,93000,"30188-7354"
254674,"2012-5-25",115025,105900,30188
254675,"2012-6-29",90000,90000,"30188-4317"
254676,"2012-7-16",173000,162000,30188
254677,"2012-4-20",165000,158000,30188
254678,"2012-6-25",124000,135000,"30115-4259"
254679,"2012-6-07",229900,195000,"30188-3786"
254680,"2012-6-04",70620,65000,"30188-2626"
254681,"2012-5-04",179900,153000,"30188-3607"
254682,"2012-6-08",270160,250350,"30115-4406"
254683,"2012-8-10",49900,35000,"30114-3716"
254684,"2012-4-26",157000,160000,30115
254685,"2012-6-28",149900,149900,"30115-6324"
254686,"2012-7-28",135000,134000,"30004-2507"
254687,"2012-4-27",144000,144500,"30114-8265"
254688,"2012-4-23",59000,68000,30115
254689,"2012-4-26",123000,127000,30188
254690,"2012-6-08",13860,13860,30114
254691,"2012-5-01",45000,41650,"30115-8813"
254692,"2012-5-31",338900,325000,"30075-6938"
254693,"2012-6-15",149900,149900,"30188-5532"
254694,"2012-5-30",215000,210000,"30188-5734"
254695,"2012-7-23",159900,152900,"30188-3676"
254696,"2012-5-03",139900,128000,30188
254697,"2012-4-20",69900,73000,"30188-7355"
254698,"2012-6-27",124900,136600,30115
254699,"2012-7-19",174900,167500,"30115-8580"
254700,"2012-6-25",289900,258000,"30115-4772"
254701,"2012-5-17",239900,235000,30188
254702,"2012-5-22",124900,124900,"30188-3329"
254703,"2012-8-08",169900,165000,30188
254704,"2012-5-22",114900,114900,"30115-6034"
254705,"2012-7-25",269900,256420,30188
254706,"2012-6-06",158000,150000,"30188-3504"
254707,"2012-5-30",164900,163500,30189
254708,"2012-7-16",119000,119000,"30188-5579"
254713,"2012-3-27",194470,215000,30115
254715,"2012-7-06",124900,123000,"30188-6000"
254719,"2012-5-23",98000,83500,"30115-3402"
254721,"2012-3-13",110000,100000,"30188-4593"
254722,"2012-8-10",164900,164900,30115
254731,"2012-2-10",205465,200000,"30115-4406"
254732,"2012-3-09",315000,284000,"30075-6915"
254733,"2012-2-27",209900,198500,30115
254734,"2012-1-27",299900,289000,30115
254736,"2012-3-28",109900,100000,"30115-4142"
254737,"2012-2-16",304900,304900,30115
254738,"2012-1-27",179900,176000,30188
254739,"2012-3-08",89500,94000,30188
254741,"2012-4-27",274900,277464,30188
254742,"2012-5-02",114900,105000,30188
254743,"2012-4-13",125000,125000,30188
254744,"2012-6-04",68000,68200,"30188-6002"
254745,"2012-2-02",109900,109900,"30115-4577"
254746,"2012-5-23",78800,78800,"30188-3300"
254747,"2012-4-27",119000,120000,"30188-5909"
254748,"2012-5-30",134900,130000,"30188-3039"
254749,"2012-4-25",45000,51000,30188
254750,"2012-4-30",173600,172000,"30115-1836"
254751,"2012-5-04",125000,125000,30189
254752,"2012-7-10",66500,66500,30188
254753,"2012-5-11",157900,152000,"30188-4660"
254754,"2012-5-18",309900,298785,"30188-6563"
254755,"2012-7-13",169500,159770,30188
254756,"2012-5-25",120000,99500,30188
254757,"2012-7-11",298900,270000,30188
254758,"2012-5-22",72000,72000,"30188-7851"
254759,"2012-6-21",199900,196000,30188
254760,"2012-7-27",300000,285000,30115
254788,"2012-7-09",210000,212000,"30188-2151"
254812,"2012-6-15",325000,308000,30188
254823,"2012-6-01",87900,82600,30188
254824,"2012-4-27",174900,175000,30188
254825,"2012-6-04",119900,171000,"30115-4840"
254826,"2012-7-28",103600,103000,30115
254827,"2012-5-31",75000,73000,30188
254828,"2012-6-07",279900,255000,30188
254829,"2012-6-27",125900,125900,30188
254830,"2012-5-04",139900,133000,30188
254831,"2012-6-06",126750,130439,30188
254832,"2012-6-11",287500,277500,30115
254833,"2012-6-22",137388,140450,30188
254834,"2012-8-01",129975,132475,30188
254835,"2012-6-28",135400,144104,30188
254836,"2012-7-26",259000,238000,"30188-7088"
254837,"2012-8-10",111200,111300,30188
254838,"2012-5-16",104900,95500,"30115-4563"
254839,"2012-6-27",111000,111000,30188
254840,"2012-6-04",229900,215000,"30188-3615"
254841,"2012-6-15",99900,100000,30188
254842,"2012-7-30",199900,198500,30188
254843,"2012-5-03",199999,199000,30188
254844,"2012-7-20",269900,272500,"30115-6594"
254845,"2012-5-10",85000,85001,"30188-2856"
254846,"2012-7-19",210000,211000,30188
254847,"2012-5-18",124900,124900,"30188-3329"
254848,"2012-5-22",229900,225000,"30115-4409"
254849,"2012-5-22",79900,86000,"30188-7121"
254850,"2012-6-19",78000,72200,30188
254851,"2012-4-27",179900,175440,30115
254852,"2012-8-10",124900,115000,30188
254853,"2012-5-16",169900,170000,30188
254854,"2012-5-15",111900,122000,"30188-4568"
254855,"2012-7-27",180000,144900,"30115-4773"
254856,"2012-8-15",104900,100000,"30188-5337"
254857,"2012-6-22",123900,123900,"30188-3330"
254858,"2012-7-12",218300,199900,"30115-4409"
254859,"2012-8-09",199900,185000,30115
254860,"2012-7-09",69900,72000,30188
254861,"2012-6-22",269000,263000,30075
254862,"2012-7-11",129900,125000,30115
254863,"2012-6-08",240000,235500,30188
254864,"2012-7-16",224325,220000,30115
254865,"2012-5-15",74000,66950,30188
254866,"2012-6-27",217380,218280,30115
254867,"2012-6-25",135900,140500,"30115-6486"
254868,"2012-8-13",112000,112000,30188
254869,"2012-7-30",64900,40000,30188
254870,"2012-7-27",47000,44000,30188
254871,"2012-6-25",309900,280000,"30188-2391"
254872,"2012-8-10",335000,327500,30188
254873,"2012-8-06",64900,44000,30188
254874,"2012-6-29",259900,258000,"30188-3560"
254875,"2012-6-29",170000,160000,"30188-4751"
254876,"2012-8-02",62500,62600,30188
254877,"2012-7-25",95000,98000,"30115-3493"
254878,"2012-6-05",45000,55100,30188
254879,"2012-8-08",162500,144791,"30115-4357"
254880,"2012-6-22",89900,84900,"30188-3834"
254881,"2012-6-08",215000,215000,30188
254882,"2012-7-24",117900,117900,"30188-3330"
254883,"2012-6-12",239900,216000,30188
254884,"2012-8-09",210000,210000,"30115-4793"
254885,"2012-7-06",97000,100000,30115
254886,"2012-6-22",189400,181250,"30188-2741"
254887,"2012-8-14",21600,21625,30188
254888,"2012-6-08",75000,79175,"30188-3116"
254889,"2012-6-07",165900,155000,"30188-7021"
254890,"2012-5-25",119800,119800,"30188-2381"
254891,"2012-7-10",60300,70250,30188
254892,"2012-7-02",139900,130000,30188
254893,"2012-6-11",135000,130000,30188
254894,"2012-5-29",62000,56340,30115
254895,"2012-8-17",208461,215000,"30188-1609"
254896,"2012-6-08",165000,161000,30115
254897,"2012-6-25",179000,179000,"30115-1806"
254898,"2012-8-15",145000,140000,30188
254899,"2012-6-25",229900,222500,30188
254900,"2012-7-31",145000,145000,30188
254901,"2012-7-06",103800,98746,30188
254902,"2012-6-20",297700,300900,30115
254903,"2012-6-29",174960,174960,30188
254904,"2012-6-29",265000,255000,"30188-2343"
254905,"2012-6-15",125000,125000,"30188-7813"
254906,"2012-6-28",49900,44000,30115
254907,"2012-7-26",169900,167000,"30188-5351"
254908,"2012-7-20",108300,101093,"30188-1758"
254909,"2012-6-22",319900,313500,30115
254910,"2012-6-12",338500,320000,"30115-4771"
254911,"2012-6-27",319900,279000,30188
254912,"2012-7-13",149900,145000,30188
254913,"2012-7-05",69900,87250,30188
254914,"2012-6-14",168500,160000,30115
254915,"2012-5-18",187860,180547,30115
254916,"2012-6-21",104900,106000,30188
254917,"2012-6-21",269900,259900,"30188-5414"
254918,"2012-6-08",229900,221000,"30188-6059"
254919,"2012-6-29",125000,125000,30188
254920,"2012-6-18",269000,269000,"30115-4630"
254921,"2012-6-27",98500,83000,30188
254922,"2012-8-15",289900,281000,30188
254923,"2012-6-15",89900,87000,30188
254924,"2012-6-29",218500,216000,30115
254925,"2012-7-12",189800,189800,"30115-4259"
254926,"2012-7-12",110000,107000,"30188-6391"
254927,"2012-7-31",105000,102000,30188
254928,"2012-6-15",170000,159400,30188
254929,"2012-7-17",59500,63300,30188
254930,"2012-7-23",109000,107699,"30188-2628"
254931,"2012-7-30",144900,139900,30115
254932,"2012-7-03",209900,209900,"30188-2741"
254933,"2012-7-20",139900,118000,30188
254934,"2012-7-27",149000,144000,"30188-1770"
254935,"2012-7-13",275000,258700,30188
254936,"2012-6-21",89900,89126,30188
254937,"2012-7-12",110000,115000,"30188-3658"
254938,"2012-7-05",269900,252000,30188
254939,"2012-7-30",329000,319000,"30115-5522"
254940,"2012-7-31",110000,112000,30188
254941,"2012-7-27",109900,107000,30115
254942,"2012-6-29",112000,112000,30188
254943,"2012-7-06",265000,250000,"30115-4320"
254944,"2012-6-22",94900,89500,"30188-5928"
254945,"2012-8-10",124900,135000,30188
254946,"2012-7-02",216493,216493,"30188-5813"
254947,"2012-7-25",89900,80000,"30188-7131"
254948,"2012-7-27",214000,183500,30188
254949,"2012-8-16",125000,122000,30188
254950,"2012-6-25",159900,160000,"30188-7892"
254951,"2012-6-21",64900,65000,30188
254952,"2012-7-20",209000,185000,30188
254953,"2012-6-29",134900,130000,30115
254954,"2012-8-16",78000,75500,30188
254955,"2012-7-06",179000,175000,30188
254956,"2012-7-27",158900,180000,30115
254957,"2012-6-29",148000,143000,30188
254958,"2012-7-17",61500,55000,30188
254959,"2012-7-26",230000,221000,30188
254960,"2012-7-18",155000,158500,"30115-7613"
254961,"2012-7-23",165000,165000,30188
254962,"2012-8-03",209900,207900,"30188-5415"
254963,"2012-6-29",187000,170000,"30188-4359"
254964,"2012-7-20",99900,94000,30188
254965,"2012-8-17",115000,107000,30188
254966,"2012-7-25",72000,85000,"30188-7357"
254967,"2012-7-27",138000,135000,30115
254968,"2012-8-13",169900,169000,30115
254969,"2012-8-17",164900,164900,"30115-8177"
254970,"2012-8-08",114900,114900,30115
254971,"2012-7-20",194500,193000,"30188-5394"
254972,"2012-8-01",116000,120000,30188
254973,"2012-8-06",114900,115000,30115
254974,"2012-7-27",300000,280000,30188
254975,"2012-6-26",57500,56700,"30188-4190"
254976,"2012-7-26",118000,118000,30115
254977,"2012-7-20",115000,110000,"30115-8803"
254978,"2012-7-20",225000,225000,"30188-5391"
254979,"2012-7-27",119900,119900,30188
254980,"2012-7-27",71000,74575,"30115-4247"
254981,"2012-8-01",160000,155000,30188
254982,"2012-8-01",259900,253000,30188
254983,"2012-8-09",333000,363000,30115
254984,"2012-7-27",131995,135343,30188
254985,"2012-8-03",149900,152400,30188
254986,"2012-7-17",75000,72500,"30188-4204"
254987,"2012-7-27",84900,81000,"30114-6005"
254988,"2012-7-31",220000,215000,30188
254989,"2012-8-08",109900,109900,30188
254990,"2012-8-15",329000,326000,30188
254991,"2012-8-15",205296,205296,"30188-1609"
254992,"2012-8-17",179900,178248,30115
254993,"2012-8-10",177336,172000,30115
254994,"2012-7-30",145000,137000,30115
254995,"2012-8-13",149000,145000,30188
254996,"2012-7-11",215900,215900,"30188-6560"
254997,"2012-8-17",240000,235500,30188
254998,"2012-8-16",188500,184500,30188
254999,"2012-6-29",144900,139000,30004
255000,"2012-7-20",259000,258000,30118
255075,"2012-5-03",314900,309900,"30107-7907"
255076,"2012-8-07",112900,77250,30107
255917,"2012-6-29",340000,330000,30115
256334,"2012-1-06",119900,123317,30107
256376,"2012-3-05",450000,450000,"30115-7018"
256452,"2012-3-02",359900,325000,30114
256459,"2012-3-16",689900,637000,"30115-6435"
256502,"2012-5-29",282000,270000,30107
256508,"2012-4-27",309900,275000,30114
256518,"2012-5-15",749900,675000,30115
256534,"2012-2-24",340000,330000,30115
256551,"2012-4-16",310000,321000,"30107-4285"
256562,"2012-3-14",374900,365000,30115
256571,"2012-4-20",699900,675000,"30004-5421"
256572,"2012-2-27",229900,229000,"30114-9340"
256590,"2012-7-17",259800,252500,"30107-4297"
256597,"2012-2-09",275000,258000,"30107-5196"
256598,"2012-2-16",350000,255000,30188
256599,"2012-1-11",469800,462500,"30004-2405"
256604,"2012-2-29",359900,359900,"30188-6139"
256610,"2012-4-17",499900,475000,30115
256611,"2012-4-19",379900,380900,"30115-8929"
256615,"2012-1-16",134900,132900,30107
256617,"2012-7-25",360000,340000,"30188-3540"
256619,"2012-1-13",149900,143000,30107
256620,"2012-4-30",115000,115000,"30107-7206"
256621,"2012-4-20",120495,120250,"30107-0000"
256622,"2012-3-19",274900,267500,"30114-7942"
256625,"2012-7-27",624900,570000,"30188-4695"
256627,"2012-3-14",469900,452500,"30188-5036"
256628,"2012-4-05",524900,535000,"30004-5427"
256629,"2012-2-17",739000,650000,"30004-5427"
256631,"2012-1-12",235125,225000,"30114-8062"
256633,"2012-3-30",499900,460000,"30115-8922"
256634,"2012-4-30",560000,540000,30115
256636,"2012-3-22",400000,375000,"30115-9212"
256637,"2012-6-20",899000,817000,"30115-7785"
256638,"2012-4-27",179000,165000,"30107-6434"
256640,"2012-6-25",359900,315000,30115
256645,"2012-3-02",200000,185000,"30115-8560"
256646,"2012-3-15",214900,214900,"30107-5295"
256647,"2012-4-25",599900,630000,"30115-6331"
256648,"2012-3-09",61600,40000,30144
256649,"2012-1-12",574900,570000,30115
256650,"2012-7-16",166000,166500,30188
256651,"2012-4-23",439500,400000,30188
256653,"2012-1-20",239500,240000,30114
256655,"2012-3-02",240000,228000,30107
256656,"2012-1-12",470000,460000,30004
256657,"2012-3-30",389900,370500,"30115-6628"
256658,"2012-6-08",549900,515000,"30115-6435"
256659,"2012-1-20",289900,269000,"30114-5917"
256660,"2012-1-23",66000,66000,"30107-4119"
256661,"2012-3-19",175000,169000,30107
256662,"2012-1-27",74900,74900,"30028-6879"
256663,"2012-6-21",895000,855000,30115
256664,"2012-3-02",354900,360000,"30188-6139"
256665,"2012-7-20",380000,355000,30115
256666,"2012-3-28",142900,135000,"30107-7902"
256667,"2012-3-23",224900,226500,"30107-4623"
256668,"2012-2-24",465000,430000,"30188-3000"
256669,"2012-1-12",269900,267000,"30107-4351"
256670,"2012-4-13",44900,50000,30107
256671,"2012-1-27",209900,180000,30107
256673,"2012-2-07",474100,480000,30188
256674,"2012-5-04",405000,410000,"30115-6498"
256675,"2012-2-17",449000,449000,"30115-6161"
256676,"2012-2-24",79900,80000,"30107-2655"
256677,"2012-5-17",159900,159900,30107
256678,"2012-5-03",409900,369900,"30115-8928"
256679,"2012-4-13",139900,140000,30107
256680,"2012-6-04",339900,325000,"30188-2343"
256681,"2012-5-04",71200,63199,30114
256683,"2012-4-17",224900,212000,"30114-7972"
256684,"2012-3-22",179900,172000,30107
256685,"2012-3-23",629900,636000,30115
256686,"2012-2-02",42500,42500,30188
